date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:15:54	1029/1029	---MC-	200	added ('OK')	application/rss+xml	etag:%22F12B6496%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=42	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index1caf.html	(from http://www.vzhurudolu.cz/42/tip-pro-bosse-webovych-stranek)
16:15:54	4323/4323	---MC-	200	added ('OK')	application/rss+xml	etag:%2285F496D5-709EACB9-B8B98EDB-13D5D5A6-4BEBCB91%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=41	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/indexce4c.html	(from http://www.vzhurudolu.cz/41/czechcz-rozhodne-bez-ostudy-alespon-prozatim)
16:15:54	2/2	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2011%20Aug%202009%2014:16:00%20GMT	http://www.vzhurudolu.cz/kategorie/PPC-a-AdWords/	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/kategorie/PPC-a-AdWords/index.html	(from http://www.vzhurudolu.cz/36/adwords-editor-dalsi-rychlokvaska-od-google)
16:15:55	2869/2869	---MC-	200	added ('OK')	application/rss+xml	etag:%22CA587B15-C6287679-13711B6-52345E86-57649CE7%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=33	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index3580.html	(from http://www.vzhurudolu.cz/33/mistri-sveta-v-seo-cesi)
16:15:55	767/767	---MC-	200	added ('OK')	application/rss+xml	etag:%22785ED42A%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=30	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index08d0.html	(from http://www.vzhurudolu.cz/30/komercni-vyuziti-wiki-nesmysl)
16:15:55	4803/4803	---MC-	200	added ('OK')	application/rss+xml	etag:%222B1DCF70-AD216F98-88EB9F33-7A40BB26-C2504625%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=29	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index9971.html	(from http://www.vzhurudolu.cz/29/zasyti-predkrm-od-clicktracks-gurmany-navykle-google-analytics)
16:15:56	4901/4901	---MC-	200	added ('OK')	application/rss+xml	etag:%228AEEE080-76387F73-A3444C1A-44DA9F38-267FA6E1%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=28	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index8bef.html	(from http://www.vzhurudolu.cz/28/vitamin-vyziva-pro-webdesignery-nebo-spotrebitele)
16:15:56	4260/4260	---MC-	200	added ('OK')	application/rss+xml	etag:%22B1174F43-7C15E896-668BF995-E64C2BF5-9EB8FE78%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=25	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/indexf351.html	(from http://www.vzhurudolu.cz/25/video-na-webu)
16:15:57	948/948	---MC-	200	added ('OK')	application/rss+xml	etag:%221CC5DC08%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=23	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index87b6.html	(from http://www.vzhurudolu.cz/23/4-zpusoby-vyhledavani-informace)
16:15:57	4913/4913	---MC-	200	added ('OK')	application/rss+xml	etag:%22AF2895F0-7B97D417-697D164F-5657D149-59237478%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=20	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/indexb9c7.html	(from http://www.vzhurudolu.cz/20/filipika-proti-logotypum)
16:15:57	1522/1522	---MC-	200	added ('OK')	application/rss+xml	etag:%22BB0857D9-A4D70B2A-FBBD65A%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=17	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index63b8.html	(from http://www.vzhurudolu.cz/17/blogovani-vcera-dnes-a-zitra)
16:15:58	3954/3954	---MC-	200	added ('OK')	application/rss+xml	etag:%221DEEA5AE-D0BD3FC6-CEDAACC7-93A19141-9BC8C6ED%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=16	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/indexe0bc.html	(from http://www.vzhurudolu.cz/16/html-prototypy)
16:15:58	507/507	---M--	200	added ('OK')	text/plain	etag:%2260bc8-1fb-7f464900%22	http://www.vzhurudolu.cz/files/xhtml-sablona.txt	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/files/xhtml-sablona.txt	(from http://www.vzhurudolu.cz/xhtml-css)
16:16:00	2044/2044	---M--	200	added ('OK')	application/zip	etag:%2260bc9-7fc-9dc2dc0%22	http://www.vzhurudolu.cz/files/xhtml-soubory.zip	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/files/xhtml-soubory.zip	(from http://www.vzhurudolu.cz/xhtml-css)
16:16:01	4597/4597	---MC-	200	added ('OK')	text/css	date:Tue,%2011%20Aug%202009%2014:16:06%20GMT	http://www.vzhurudolu.cz/textpattern/css.php?s=cubci-lektvar	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/textpattern/css1c0f.css	(from http://www.vzhurudolu.cz/cubci-lektvar/)
16:16:02	19253/19253	---M--	200	added ('OK')	application/zip	etag:%226036b-4b35-f6974f40%22	http://www.vzhurudolu.cz/files/xhtml-css-test.zip	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/files/xhtml-css-test.zip	(from http://www.vzhurudolu.cz/xhtml-css)
16:16:06	90624/90624	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2011%20Aug%202009%2014:16:03%20GMT	http://www.vzhurudolu.cz/file_download/5	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/file_download/5html.html	(from http://www.vzhurudolu.cz/xhtml-css)
16:16:06	43318/43318	---M--	200	added ('OK')	image/jpeg	etag:%2245478a-a936-dec16f80%22	http://www.vzhurudolu.cz/images/14.jpg	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/14.jpg	(from http://www.vzhurudolu.cz/cubci-lektvar/)
16:16:08	95232/95232	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2011%20Aug%202009%2014:16:04%20GMT	http://www.vzhurudolu.cz/file_download/7	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/file_download/7html.html	(from http://www.vzhurudolu.cz/xhtml-css)
16:16:08	884/884	---MC-	200	added ('OK')	application/rss+xml	etag:%228FCF87E8%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=62	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/indexd377.html	(from http://www.vzhurudolu.cz/62/cubci-lektvar-mirne-preletavy-jazz-70-let)
